qkey,attribute,configuration,declared_class_idx,declared_class,declaration,steer_class_idx,steer_class,magnitude,from_idx,to_idx_exclusive,seed,n_options,option_letters,options,response_distribution,question
GUNACTIVITYA_W26,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.41960311, 0.11789306, 0.20449822, 0.25800556]","How often, if ever, do you visit websites about guns, hunting or other shooting sports"
GUNACTIVITYA_W26,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.52523822, 0.0486168, 0.23216438, 0.1939806]","How often, if ever, do you visit websites about guns, hunting or other shooting sports"
GUNACTIVITYA_W26,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.48106873, 0.08343409, 0.26463562, 0.17086162]","How often, if ever, do you visit websites about guns, hunting or other shooting sports"
GUNACTIVITYA_W26,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.41564521, 0.14820287, 0.22510135, 0.21105053]","How often, if ever, do you visit websites about guns, hunting or other shooting sports"
GUNACTIVITYA_W26,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.36397806, 0.18284102, 0.15143257, 0.30174842]","How often, if ever, do you visit websites about guns, hunting or other shooting sports"
GUNACTIVITYA_W26,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.31830466, 0.15287346, 0.10465867, 0.42416322]","How often, if ever, do you visit websites about guns, hunting or other shooting sports"
GUNACTIVITYA_W26,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.29465994, 0.08838661, 0.05887817, 0.55807525]","How often, if ever, do you visit websites about guns, hunting or other shooting sports"
GUNACTIVITYB_W26,gender,declare_male__steer_female,0,male,I am a man.,1,female,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.15018025, 0.02817673, 0.14330299, 0.67834002]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,gender,declare_male__steer_female,0,male,I am a man.,1,female,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.14739916, 0.05459707, 0.12831298, 0.66969079]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,gender,declare_male__steer_female,0,male,I am a man.,1,female,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.13159211, 0.11749853, 0.12556607, 0.62534332]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,gender,declare_male__steer_female,0,male,I am a man.,1,female,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.12907064, 0.2136344, 0.117062, 0.54023296]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,gender,declare_male__steer_female,0,male,I am a man.,1,female,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.13877371, 0.34751689, 0.09859768, 0.41511169]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,gender,declare_male__steer_female,0,male,I am a man.,1,female,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.15178184, 0.52873695, 0.08439686, 0.23508431]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,gender,declare_female__steer_male,1,female,I am a woman.,0,male,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.27350327, 0.03187747, 0.17762472, 0.51699454]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,gender,declare_female__steer_male,1,female,I am a woman.,0,male,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.32544219, 0.04504427, 0.07699793, 0.55251563]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,gender,declare_female__steer_male,1,female,I am a woman.,0,male,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.48793688, 0.07758071, 0.08027824, 0.35420421]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,gender,declare_female__steer_male,1,female,I am a woman.,0,male,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.64169866, 0.0947302, 0.09584685, 0.16772436]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,gender,declare_female__steer_male,1,female,I am a woman.,0,male,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.6519931, 0.10096759, 0.11990197, 0.12713739]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,gender,declare_female__steer_male,1,female,I am a woman.,0,male,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.43017426, 0.12715927, 0.20924111, 0.23342533]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.16327547, 0.05405327, 0.19926938, 0.58340192]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.14605786, 0.06474952, 0.22710423, 0.56208837]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.14245117, 0.10837113, 0.2866374, 0.46254027]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.15175322, 0.17296946, 0.39670506, 0.27857226]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.16278745, 0.18920594, 0.47939435, 0.16861226]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.2634671, 0.1388374, 0.52294451, 0.07475102]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.33001265, 0.06903943, 0.14277077, 0.45817715]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.18474251, 0.05974329, 0.17975941, 0.57575482]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.09428352, 0.05288826, 0.204731, 0.64809728]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.05292866, 0.05210808, 0.24000597, 0.65495723]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.03340534, 0.05794517, 0.28079423, 0.62785524]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.02915162, 0.0966168, 0.33005798, 0.5441736]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.05167993, 0.02956881, 0.18483873, 0.73391253]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.01635521, 0.01194384, 0.0485898, 0.92311114]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.01121394, 0.00962934, 0.03248826, 0.94666857]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.02044442, 0.01845197, 0.06067917, 0.90042442]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.04790179, 0.04837187, 0.13739553, 0.76633072]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.11159641, 0.16883998, 0.26150447, 0.45805913]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.5860287, 0.03022063, 0.0867658, 0.29698488]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.59413892, 0.04457929, 0.06311293, 0.2981689]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.58330208, 0.07272419, 0.06355517, 0.28041857]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.57268035, 0.08868523, 0.07949692, 0.25913754]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.61504948, 0.07698248, 0.08521183, 0.22275618]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.64303619, 0.09997027, 0.06467185, 0.19232173]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.17593312, 0.05916085, 0.21980925, 0.54509676]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
GUNACTIVITYB_W26,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""Often"", ""Sometimes"", ""Hardly ever"", ""Never""]","[0.10459715, 0.0311918, 0.14521876, 0.71899229]","How often, if ever, do you watch TV programs about guns or watch gun-oriented videos"
